"Nomenclature","ReporterISO3","ProductCode","ReporterName","PartnerISO3","PartnerName","Year","TradeFlowName","TradeFlowCode","TradeValue in 1000 USD"
"H4","All","58","All countries  All --- All  ","All","All countries  All --- All  ",2016,"Import",5,9714551.448
"H4","All","58","All countries  All --- All  ","All","All countries  All --- All  ",2017,"Export",6,12219254.907
"H4","All","58","All countries  All --- All  ","All","All countries  All --- All  ",2017,"Import",5,10198881.585
"H4","All","58","All countries  All --- All  ","All","All countries  All --- All  ",2018,"Export",6,12646304.599
"H4","All","58","All countries  All --- All  ","All","All countries  All --- All  ",2018,"Import",5,10644868.064
"H4","All","58","All countries  All --- All  ","All","All countries  All --- All  ",2019,"Export",6,12502953.796
"H4","All","58","All countries  All --- All  ","All","All countries  All --- All  ",2019,"Import",5,10107907.028
"H4","All","58","All countries  All --- All  ","All","All countries  All --- All  ",2020,"Export",6,9929875.24
"H4","All","58","All countries  All --- All  ","All","All countries  All --- All  ",2020,"Import",5,8257008.223
"H4","All","58","All countries  All --- All  ","All","All countries  All --- All  ",2021,"Export",6,12483619.386
"H4","All","58","All countries  All --- All  ","All","All countries  All --- All  ",2021,"Import",5,10057633.597
"H4","All","58","All countries  All --- All  ","All","All countries  All --- All  ",2022,"Export",6,12782569.523
"H4","All","58","All countries  All --- All  ","All","All countries  All --- All  ",2022,"Import",5,9993944.486
"H4","All","58","All countries  All --- All  ","All","All countries  All --- All  ",2023,"Export",6,11980952.641
"H4","All","58","All countries  All --- All  ","All","All countries  All --- All  ",2023,"Import",5,8955468.958
"H4","All","58","All countries  All --- All  ","All","All countries  All --- All  ",2024,"Export",6,12117984.905
"H4","All","58","All countries  All --- All  ","All","All countries  All --- All  ",2024,"Import",5,8457585.007
"H4","All","58","All countries  All --- All  ","All","All countries  All --- All  ",2025,"Export",6,2196469.318
"H4","All","58","All countries  All --- All  ","All","All countries  All --- All  ",2025,"Import",5,3934388.267
"H4","All","58","All countries  All --- All  ","WLD"," World",2014,"Export",6,12390813.808
"H4","All","58","All countries  All --- All  ","WLD"," World",2014,"Import",5,9718302.169
"H4","All","58","All countries  All --- All  ","WLD"," World",2015,"Export",6,11372220.179
"H4","All","58","All countries  All --- All  ","WLD"," World",2015,"Import",5,9431147.396
"H4","All","58","All countries  All --- All  ","WLD"," World",2016,"Export",6,10842327.15
"H4","All","58","All countries  All --- All  ","WLD"," World",2016,"Import",5,9714551.447
"H4","All","58","All countries  All --- All  ","WLD"," World",2017,"Export",6,12219254.939
"H4","All","58","All countries  All --- All  ","WLD"," World",2017,"Import",5,10198881.614
"H4","All","58","All countries  All --- All  ","WLD"," World",2018,"Export",6,12646304.575
"H4","All","58","All countries  All --- All  ","WLD"," World",2018,"Import",5,10644868.081
"H4","All","58","All countries  All --- All  ","WLD"," World",2019,"Export",6,12502953.801
"H4","All","58","All countries  All --- All  ","WLD"," World",2019,"Import",5,10107907.064
"H4","All","58","All countries  All --- All  ","WLD"," World",2020,"Export",6,9929875.214
"H4","All","58","All countries  All --- All  ","WLD"," World",2020,"Import",5,8257008.237
"H4","All","58","All countries  All --- All  ","WLD"," World",2021,"Export",6,12483619.368
"H4","All","58","All countries  All --- All  ","WLD"," World",2021,"Import",5,10057633.631
"H4","All","58","All countries  All --- All  ","WLD"," World",2022,"Export",6,12782569.541
"H4","All","58","All countries  All --- All  ","WLD"," World",2022,"Import",5,9993944.498
"H4","All","58","All countries  All --- All  ","WLD"," World",2023,"Export",6,11980952.683
"H4","All","58","All countries  All --- All  ","WLD"," World",2023,"Import",5,8955469.002
"H4","All","58","All countries  All --- All  ","WLD"," World",2024,"Export",6,12117984.923
"H4","All","58","All countries  All --- All  ","WLD"," World",2024,"Import",5,8456256.945
"H4","All","58","All countries  All --- All  ","WLD"," World",2025,"Export",6,2196469.327
"H4","All","58","All countries  All --- All  ","WLD"," World",2025,"Import",5,3934388.271
"H4","All","59","All countries  All --- All  ","All","All countries  All --- All  ",2014,"Export",6,25259194.013
"H4","All","59","All countries  All --- All  ","All","All countries  All --- All  ",2014,"Import",5,21490917.935
"H4","All","59","All countries  All --- All  ","All","All countries  All --- All  ",2015,"Export",6,23095365.594
"H4","All","59","All countries  All --- All  ","All","All countries  All --- All  ",2015,"Import",5,20197502.018
"H4","All","59","All countries  All --- All  ","All","All countries  All --- All  ",2016,"Export",6,23004773.486
"H4","All","59","All countries  All --- All  ","All","All countries  All --- All  ",2016,"Import",5,20528570.516
"H4","All","59","All countries  All --- All  ","All","All countries  All --- All  ",2017,"Export",6,24944325.523
"H4","All","59","All countries  All --- All  ","All","All countries  All --- All  ",2017,"Import",5,21878524.518
"H4","All","59","All countries  All --- All  ","All","All countries  All --- All  ",2018,"Export",6,26444158.46
"H4","All","59","All countries  All --- All  ","All","All countries  All --- All  ",2018,"Import",5,23292400.157
"H4","All","59","All countries  All --- All  ","All","All countries  All --- All  ",2019,"Export",6,25397781.945
"H4","CHN","79","China","All","All countries  All --- All  ",2017,"Export",6,243361.152
"H4","CHN","79","China","All","All countries  All --- All  ",2017,"Import",5,2484063.469
"H4","CHN","79","China","All","All countries  All --- All  ",2018,"Export",6,248865.673
"H4","CHN","79","China","All","All countries  All --- All  ",2018,"Import",5,2561770.651
"H4","CHN","79","China","All","All countries  All --- All  ",2019,"Export",6,331267.855
"H4","CHN","79","China","All","All countries  All --- All  ",2019,"Import",5,2080991.357
"H4","CHN","79","China","All","All countries  All --- All  ",2020,"Export",6,242002.669
"H4","CHN","79","China","All","All countries  All --- All  ",2020,"Import",5,1987032.876
"H4","CHN","79","China","All","All countries  All --- All  ",2021,"Export",6,215951.326
"H4","CHN","79","China","All","All countries  All --- All  ",2021,"Import",5,1673691.446
"H4","CHN","79","China","All","All countries  All --- All  ",2022,"Export",6,490395.999
"H4","CHN","79","China","All","All countries  All --- All  ",2022,"Import",5,597207.402
"H4","CHN","79","China","All","All countries  All --- All  ",2023,"Export",6,176387.783
"H4","CHN","79","China","All","All countries  All --- All  ",2023,"Import",5,1185481.521
"H4","CHN","79","China","All","All countries  All --- All  ",2024,"Export",6,204783.03
"H4","CHN","79","China","All","All countries  All --- All  ",2024,"Import",5,1460630.279
"H4","CHN","79","China","WLD"," World",2014,"Export",6,572652.317
"H4","CHN","79","China","WLD"," World",2014,"Import",5,1628473.968
"H4","CHN","79","China","WLD"," World",2015,"Export",6,524267.14
"H4","CHN","79","China","WLD"," World",2015,"Import",5,1437627.432
"H4","CHN","79","China","WLD"," World",2016,"Export",6,271933.521
"H4","CHN","79","China","WLD"," World",2016,"Import",5,1161350.666
"H4","CHN","79","China","WLD"," World",2017,"Export",6,243361.152
"H4","CHN","79","China","WLD"," World",2017,"Import",5,2484063.469
"H4","CHN","79","China","WLD"," World",2018,"Export",6,248865.673
"H4","CHN","79","China","WLD"," World",2018,"Import",5,2561770.651
"H4","CHN","79","China","WLD"," World",2019,"Export",6,331267.855
"H4","CHN","79","China","WLD"," World",2019,"Import",5,2080991.357
"H4","CHN","79","China","WLD"," World",2020,"Export",6,242002.669
"H4","CHN","79","China","WLD"," World",2020,"Import",5,1987032.876
"H4","CHN","79","China","WLD"," World",2021,"Export",6,215951.326
"H4","CHN","79","China","WLD"," World",2021,"Import",5,1673691.446
"H4","CHN","79","China","WLD"," World",2022,"Export",6,490395.999
"H4","CHN","79","China","WLD"," World",2022,"Import",5,597207.402
"H4","CHN","79","China","WLD"," World",2023,"Export",6,176387.783
"H4","CHN","79","China","WLD"," World",2023,"Import",5,1185481.521
"H4","CHN","79","China","WLD"," World",2024,"Export",6,204783.03
"H4","CHN","79","China","WLD"," World",2024,"Import",5,1460630.279
"H4","CHN","80","China","All","All countries  All --- All  ",2014,"Export",6,141263.499
"H4","CHN","80","China","All","All countries  All --- All  ",2014,"Import",5,379389.576
"H4","CHN","80","China","All","All countries  All --- All  ",2015,"Export",6,60284.486
"H4","CHN","80","China","All","All countries  All --- All  ",2015,"Import",5,295792.334
"H4","CHN","80","China","All","All countries  All --- All  ",2016,"Export",6,66386.33
"H4","CHN","80","China","All","All countries  All --- All  ",2016,"Import",5,284703.66
"H4","CHN","80","China","All","All countries  All --- All  ",2017,"Export",6,59611.528
"H4","CHN","80","China","All","All countries  All --- All  ",2017,"Import",5,185307.61
"H4","CHN","80","China","All","All countries  All --- All  ",2018,"Export",6,74580.978
"H4","CHN","80","China","All","All countries  All --- All  ",2018,"Import",5,159128.985
"H4","CHN","80","China","All","All countries  All --- All  ",2019,"Export",6,111792.275
"H4","CHN","80","China","All","All countries  All --- All  ",2019,"Import",5,143681.038
"H4","CHN","80","China","All","All countries  All --- All  ",2020,"Export",6,126851.513
"H4","CHN","80","China","All","All countries  All --- All  ",2020,"Import",5,398668.378
"H4","CHN","80","China","All","All countries  All --- All  ",2021,"Export",6,471960.482
"H4","CHN","80","China","All","All countries  All --- All  ",2021,"Import",5,263411.766
"H4","CHN","80","China","All","All countries  All --- All  ",2022,"Export",6,401282.134
"H4","CHN","80","China","All","All countries  All --- All  ",2022,"Import",5,1132802.217
"H4","CHN","80","China","All","All countries  All --- All  ",2023,"Export",6,351793.06
"H4","CHN","80","China","All","All countries  All --- All  ",2023,"Import",5,984661.969
"H4","CHN","80","China","All","All countries  All --- All  ",2024,"Export",6,597479.109
"H4","CHN","80","China","All","All countries  All --- All  ",2024,"Import",5,800947.919
"H4","CHN","80","China","WLD"," World",2014,"Export",6,141263.499
"H4","CHN","80","China","WLD"," World",2014,"Import",5,379389.576
"H4","CHN","80","China","WLD"," World",2015,"Export",6,60284.486
"H4","CHN","80","China","WLD"," World",2015,"Import",5,295792.334
"H4","CHN","80","China","WLD"," World",2016,"Export",6,66386.33
"H4","CHN","80","China","WLD"," World",2016,"Import",5,284703.66
"H4","CHN","80","China","WLD"," World",2017,"Export",6,59611.528
"H4","CHN","80","China","WLD"," World",2017,"Import",5,185307.61
"H4","CHN","80","China","WLD"," World",2018,"Export",6,74580.978
"H4","CHN","80","China","WLD"," World",2018,"Import",5,159128.985
"H4","CHN","80","China","WLD"," World",2019,"Export",6,111792.275
"H4","CHN","80","China","WLD"," World",2019,"Import",5,143681.038
"H4","CHN","80","China","WLD"," World",2020,"Export",6,126851.513
"H4","CHN","80","China","WLD"," World",2020,"Import",5,398668.378
"H4","CHN","80","China","WLD"," World",2021,"Export",6,471960.482
"H4","CHN","80","China","WLD"," World",2021,"Import",5,263411.766
"H4","CHN","80","China","WLD"," World",2022,"Export",6,401282.134
"H4","CHN","80","China","WLD"," World",2022,"Import",5,1132802.217
"H4","CHN","80","China","WLD"," World",2023,"Export",6,351793.06
"H4","CHN","80","China","WLD"," World",2023,"Import",5,984661.969
"H4","CHN","80","China","WLD"," World",2024,"Export",6,597479.109
"H4","CHN","80","China","WLD"," World",2024,"Import",5,800947.919
"H4","CHN","81","China","All","All countries  All --- All  ",2014,"Export",6,3488112.068
"H4","CHN","81","China","All","All countries  All --- All  ",2014,"Import",5,1432774.81
"H4","CHN","81","China","All","All countries  All --- All  ",2015,"Export",6,2831494.409
"H4","CHN","81","China","All","All countries  All --- All  ",2015,"Import",5,1644671.566
"H4","CHN","81","China","All","All countries  All --- All  ",2016,"Export",6,2499829.35
"H4","CHN","81","China","All","All countries  All --- All  ",2016,"Import",5,1742098.856
"H4","CHN","81","China","All","All countries  All --- All  ",2017,"Export",6,3228823.951
"H4","CHN","81","China","All","All countries  All --- All  ",2017,"Import",5,3066017.016
"H4","CHN","81","China","All","All countries  All --- All  ",2018,"Export",6,3865003.97
"H4","CHN","81","China","All","All countries  All --- All  ",2018,"Import",5,4729578.639
"H4","CHN","81","China","All","All countries  All --- All  ",2019,"Export",6,3526180.048
"H4","CHN","81","China","All","All countries  All --- All  ",2019,"Import",5,3065930.251
"H4","CHN","81","China","All","All countries  All --- All  ",2020,"Export",6,2735662.922
"H4","CHN","81","China","All","All countries  All --- All  ",2020,"Import",5,3397783.803
"H4","CHN","81","China","All","All countries  All --- All  ",2021,"Export",6,4810069.462
"H4","CHN","81","China","All","All countries  All --- All  ",2021,"Import",5,5877671.578
"H4","CHN","81","China","All","All countries  All --- All  ",2022,"Export",6,6588383.228
"H4","CHN","81","China","All","All countries  All --- All  ",2022,"Import",5,7315592.94
"H4","CHN","81","China","All","All countries  All --- All  ",2023,"Export",6,4905036.505
"H4","CHN","81","China","All","All countries  All --- All  ",2023,"Import",5,3906955.534
"H4","CHN","81","China","All","All countries  All --- All  ",2024,"Export",6,5303994.184
"H4","CHN","81","China","All","All countries  All --- All  ",2024,"Import",5,4635347.733
"H4","CHN","81","China","WLD"," World",2014,"Export",6,3488112.068
"H4","CHN","81","China","WLD"," World",2014,"Import",5,1432774.81
"H4","CHN","81","China","WLD"," World",2015,"Export",6,2831494.409
"H4","CHN","81","China","WLD"," World",2015,"Import",5,1644671.566
"H4","CHN","81","China","WLD"," World",2016,"Export",6,2499829.35
"H4","CHN","81","China","WLD"," World",2016,"Import",5,1742098.856
"H4","CHN","81","China","WLD"," World",2017,"Export",6,3228823.951
"H4","CHN","81","China","WLD"," World",2017,"Import",5,3066017.016
"H4","CHN","81","China","WLD"," World",2018,"Export",6,3865003.97
"H4","CHN","81","China","WLD"," World",2018,"Import",5,4729578.639
"H4","CHN","81","China","WLD"," World",2019,"Export",6,3526180.048
"H4","CHN","81","China","WLD"," World",2019,"Import",5,3065930.251
"H4","CHN","81","China","WLD"," World",2020,"Export",6,2735662.922
"H4","CHN","81","China","WLD"," World",2020,"Import",5,3397783.803
"H4","CHN","81","China","WLD"," World",2021,"Export",6,4810069.462
"H4","CHN","81","China","WLD"," World",2021,"Import",5,5877671.578
"H4","CHN","81","China","WLD"," World",2022,"Export",6,6588383.228
"H4","CHN","81","China","WLD"," World",2022,"Import",5,7315592.94
"H4","CHN","81","China","WLD"," World",2023,"Export",6,4905036.505
"H4","CHN","81","China","WLD"," World",2023,"Import",5,3906955.534
"H4","CHN","81","China","WLD"," World",2024,"Export",6,5303994.184
"H4","CHN","81","China","WLD"," World",2024,"Import",5,4635347.733
"H4","CHN","82","China","All","All countries  All --- All  ",2014,"Export",6,14786080.368
"H4","CHN","82","China","All","All countries  All --- All  ",2014,"Import",5,3461001.574
"H4","CHN","82","China","All","All countries  All --- All  ",2015,"Export",6,14578718.116
"H4","CHN","82","China","All","All countries  All --- All  ",2015,"Import",5,3326135.11
"H4","CHN","82","China","All","All countries  All --- All  ",2016,"Export",6,13341101.462
"H4","CHN","82","China","All","All countries  All --- All  ",2016,"Import",5,3105556.442
"H4","CHN","82","China","All","All countries  All --- All  ",2017,"Export",6,15012897.215
"H4","CHN","82","China","All","All countries  All --- All  ",2017,"Import",5,3517039.729
"H4","CHN","82","China","All","All countries  All --- All  ",2018,"Export",6,16299690.798
"H4","CHN","82","China","All","All countries  All --- All  ",2018,"Import",5,3744167.659
"H4","CHN","82","China","All","All countries  All --- All  ",2019,"Export",6,16621727.226
"H4","CHN","82","China","All","All countries  All --- All  ",2019,"Import",5,3381277.82
"H4","CHN","82","China","All","All countries  All --- All  ",2020,"Export",6,17164457.972
"H4","CHN","82","China","All","All countries  All --- All  ",2020,"Import",5,3019943.938
"H4","CHN","82","China","All","All countries  All --- All  ",2021,"Export",6,22771884.811
"H4","CHN","82","China","All","All countries  All --- All  ",2021,"Import",5,3391418.967
"H4","CHN","82","China","All","All countries  All --- All  ",2022,"Export",6,24088182.737
"H4","CHN","82","China","All","All countries  All --- All  ",2022,"Import",5,2935259.745
"H4","CHN","82","China","All","All countries  All --- All  ",2023,"Export",6,23517222.467
"H4","CHN","82","China","All","All countries  All --- All  ",2023,"Import",5,2544769.165
"H4","CHN","82","China","All","All countries  All --- All  ",2024,"Export",6,25001553.615
"H4","CHN","82","China","All","All countries  All --- All  ",2024,"Import",5,2585479.492
"H4","CHN","82","China","WLD"," World",2014,"Export",6,14786080.368
"H4","CHN","82","China","WLD"," World",2014,"Import",5,3461001.574
"H4","CHN","82","China","WLD"," World",2015,"Export",6,14578718.116
"H4","CHN","82","China","WLD"," World",2015,"Import",5,3326135.11
"H4","CHN","82","China","WLD"," World",2016,"Export",6,13341101.462
"H4","CHN","82","China","WLD"," World",2016,"Import",5,3105556.442
"H4","CHN","82","China","WLD"," World",2017,"Export",6,15012897.215
"H4","CHN","82","China","WLD"," World",2017,"Import",5,3517039.729
"H4","CHN","82","China","WLD"," World",2018,"Export",6,16299690.798
"H4","CHN","82","China","WLD"," World",2018,"Import",5,3744167.659
"H4","CHN","82","China","WLD"," World",2019,"Export",6,16621727.226
"H4","CHN","82","China","WLD"," World",2019,"Import",5,3381277.82
"H4","CHN","82","China","WLD"," World",2020,"Export",6,17164457.972
"H4","CHN","82","China","WLD"," World",2020,"Import",5,3019943.938
"H4","CHN","82","China","WLD"," World",2021,"Export",6,22771884.811
"H4","CHN","82","China","WLD"," World",2021,"Import",5,3391418.967
"H4","CHN","82","China","WLD"," World",2022,"Export",6,24088182.737
"H4","CHN","82","China","WLD"," World",2022,"Import",5,2935259.745
"H4","CHN","82","China","WLD"," World",2023,"Export",6,23517222.467
"H4","CHN","82","China","WLD"," World",2023,"Import",5,2544769.165
"H4","CHN","82","China","WLD"," World",2024,"Export",6,25001553.615
"H4","CHN","82","China","WLD"," World",2024,"Import",5,2585479.492
"H4","CHN","83","China","All","All countries  All --- All  ",2014,"Export",6,17180401.73
"H4","CHN","83","China","All","All countries  All --- All  ",2014,"Import",5,1785652.929
"H4","CHN","83","China","All","All countries  All --- All  ",2015,"Export",6,18497995.373
"H4","CHN","83","China","All","All countries  All --- All  ",2015,"Import",5,1550155.618
"H4","CHN","83","China","All","All countries  All --- All  ",2016,"Export",6,15667166.556
"H4","CHN","83","China","All","All countries  All --- All  ",2016,"Import",5,1639679.884
"H4","CHN","83","China","All","All countries  All --- All  ",2017,"Export",6,17294832.225
"H4","CHN","83","China","All","All countries  All --- All  ",2017,"Import",5,1701123.595
"H4","CHN","83","China","All","All countries  All --- All  ",2018,"Export",6,18418697.804
"H4","CHN","83","China","All","All countries  All --- All  ",2018,"Import",5,1830736.471
"H4","CHN","83","China","All","All countries  All --- All  ",2019,"Export",6,19521247.807
"H4","CHN","83","China","All","All countries  All --- All  ",2019,"Import",5,1803157.84
"H4","CHN","83","China","All","All countries  All --- All  ",2020,"Export",6,20170940.148
"H4","CHN","83","China","All","All countries  All --- All  ",2020,"Import",5,1696377.268
"H4","CHN","83","China","All","All countries  All --- All  ",2021,"Export",6,26224698.715
"H4","CHN","83","China","All","All countries  All --- All  ",2021,"Import",5,2128523.939
"H4","CHN","83","China","All","All countries  All --- All  ",2022,"Export",6,28718689.077
"H4","CHN","83","China","All","All countries  All --- All  ",2022,"Import",5,1864482.733
"H4","CHN","83","China","All","All countries  All --- All  ",2023,"Export",6,26053501.851
"H4","CHN","83","China","All","All countries  All --- All  ",2023,"Import",5,1572811.651
"H4","CHN","83","China","All","All countries  All --- All  ",2024,"Export",6,27308272.516
"H4","CHN","83","China","All","All countries  All --- All  ",2024,"Import",5,1563607.916
"H4","CHN","83","China","WLD"," World",2014,"Export",6,17180401.73
"H4","CHN","83","China","WLD"," World",2014,"Import",5,1785652.929
"H4","CHN","83","China","WLD"," World",2015,"Export",6,18497995.373
"H4","CHN","83","China","WLD"," World",2015,"Import",5,1550155.618
"H4","CHN","83","China","WLD"," World",2016,"Export",6,15667166.556
"H4","CHN","83","China","WLD"," World",2016,"Import",5,1639679.884
"H4","CHN","83","China","WLD"," World",2017,"Export",6,17294832.225
"H4","CHN","83","China","WLD"," World",2017,"Import",5,1701123.595
"H4","CHN","83","China","WLD"," World",2018,"Export",6,18418697.804
"H4","CHN","83","China","WLD"," World",2018,"Import",5,1830736.471
"H4","CHN","83","China","WLD"," World",2019,"Export",6,19521247.807
"H4","CHN","83","China","WLD"," World",2019,"Import",5,1803157.84
"H4","CHN","83","China","WLD"," World",2020,"Export",6,20170940.148
"H4","CHN","83","China","WLD"," World",2020,"Import",5,1696377.268
"H4","CHN","83","China","WLD"," World",2021,"Export",6,26224698.715
"H4","CHN","83","China","WLD"," World",2021,"Import",5,2128523.939
"H4","CHN","83","China","WLD"," World",2022,"Export",6,28718689.077
"H4","CHN","83","China","WLD"," World",2022,"Import",5,1864482.733
"H4","CHN","83","China","WLD"," World",2023,"Export",6,26053501.851
"H4","CHN","83","China","WLD"," World",2023,"Import",5,1572811.651
"H4","CHN","83","China","WLD"," World",2024,"Export",6,27308272.516
"H4","CHN","83","China","WLD"," World",2024,"Import",5,1563607.916
"H4","CHN","84","China","All","All countries  All --- All  ",2014,"Export",6,400834160.171
"H4","CHN","84","China","All","All countries  All --- All  ",2014,"Import",5,154228761.564
"H4","CHN","84","China","All","All countries  All --- All  ",2015,"Export",6,364276141.584
"H4","CHN","84","China","All","All countries  All --- All  ",2015,"Import",5,135984623.353
"H4","CHN","84","China","All","All countries  All --- All  ",2016,"Export",6,343770528.509
"H4","CHN","84","China","All","All countries  All --- All  ",2016,"Import",5,127959006.382
"H4","CHN","84","China","All","All countries  All --- All  ",2017,"Export",6,383243543.186
"H4","CHN","84","China","All","All countries  All --- All  ",2017,"Import",5,148592511.032
"H4","CHN","84","China","All","All countries  All --- All  ",2018,"Export",6,429308923.605
"H4","CHN","84","China","All","All countries  All --- All  ",2018,"Import",5,177415012.699
"H4","CHN","84","China","All","All countries  All --- All  ",2019,"Export",6,416636764.528
"H4","CHN","84","China","All","All countries  All --- All  ",2019,"Import",5,170738568.26
"H4","CHN","84","China","All","All countries  All --- All  ",2020,"Export",6,440020920.057
"H4","CHN","84","China","All","All countries  All --- All  ",2020,"Import",5,174009172.039
"H4","CHN","84","China","All","All countries  All --- All  ",2021,"Export",6,544333917.026
"H4","CHN","84","China","All","All countries  All --- All  ",2021,"Import",5,209757412.816
"H4","CHN","84","China","All","All countries  All --- All  ",2022,"Export",6,552379365.839
"H4","CHN","84","China","All","All countries  All --- All  ",2022,"Import",5,185360997.657
"H4","CHN","84","China","All","All countries  All --- All  ",2023,"Export",6,511129441.997
"H4","CHN","84","China","All","All countries  All --- All  ",2023,"Import",5,183533789.045
"H4","CHN","84","China","All","All countries  All --- All  ",2024,"Export",6,568728672.406
"H4","CHN","84","China","All","All countries  All --- All  ",2024,"Import",5,211199350.101
"H4","CHN","84","China","WLD"," World",2014,"Export",6,400834160.171
"H4","CHN","84","China","WLD"," World",2014,"Import",5,154228761.564
"H4","CHN","84","China","WLD"," World",2015,"Export",6,364276141.584
"H4","CHN","84","China","WLD"," World",2015,"Import",5,135984623.353
"H4","CHN","84","China","WLD"," World",2016,"Export",6,343770528.509
"H4","CHN","84","China","WLD"," World",2016,"Import",5,127959006.382
"H4","CHN","84","China","WLD"," World",2017,"Export",6,383243543.186
"H4","CHN","84","China","WLD"," World",2017,"Import",5,148592511.032
"H4","CHN","84","China","WLD"," World",2018,"Export",6,429308923.605
"H4","CHN","84","China","WLD"," World",2018,"Import",5,177415012.699
"H4","CHN","84","China","WLD"," World",2019,"Export",6,416636764.528
"H4","CHN","84","China","WLD"," World",2019,"Import",5,170738568.26
"H4","CHN","84","China","WLD"," World",2020,"Export",6,440020920.057
"H4","CHN","84","China","WLD"," World",2020,"Import",5,174009172.039
"H4","CHN","84","China","WLD"," World",2021,"Export",6,544333917.026
"H4","CHN","84","China","WLD"," World",2021,"Import",5,209757412.816
"H4","CHN","84","China","WLD"," World",2022,"Export",6,552379365.839
"H4","CHN","84","China","WLD"," World",2022,"Import",5,185360997.657
"H4","CHN","84","China","WLD"," World",2023,"Export",6,511129441.997
"H4","CHN","84","China","WLD"," World",2023,"Import",5,183533789.045
"H4","CHN","84","China","WLD"," World",2024,"Export",6,568728672.406
"H4","CHN","84","China","WLD"," World",2024,"Import",5,211199350.101
"H4","CHN","85","China","All","All countries  All --- All  ",2014,"Export",6,570924485.664
"H4","CHN","85","China","All","All countries  All --- All  ",2014,"Import",5,332991623.145
"H4","CHN","85","China","All","All countries  All --- All  ",2015,"Export",6,594325410.786
"H4","CHN","85","China","All","All countries  All --- All  ",2015,"Import",5,333147740.386
"H4","CHN","85","China","All","All countries  All --- All  ",2016,"Export",6,553168922.135
"H4","CHN","85","China","All","All countries  All --- All  ",2016,"Import",5,325179753.145
"H4","CHN","85","China","All","All countries  All --- All  ",2017,"Export",6,598605363.888
"H4","CHN","85","China","All","All countries  All --- All  ",2017,"Import",5,368962249.845
"H4","CHN","85","China","All","All countries  All --- All  ",2018,"Export",6,664344899.336
"H4","CHN","85","China","All","All countries  All --- All  ",2018,"Import",5,421929894.778
"H4","CHN","85","China","All","All countries  All --- All  ",2019,"Export",6,670781768.414
"H4","CHN","85","China","All","All countries  All --- All  ",2019,"Import",5,407346809.262
"H4","CHN","85","China","All","All countries  All --- All  ",2020,"Export",6,710434600.292
"H4","CHN","85","China","All","All countries  All --- All  ",2020,"Import",5,459799223.143
"H4","CHN","85","China","All","All countries  All --- All  ",2021,"Export",6,890779160.498
"H4","CHN","85","China","All","All countries  All --- All  ",2021,"Import",5,553213885.039
"H4","CHN","85","China","All","All countries  All --- All  ",2022,"Export",6,956588538.593
"H4","CHN","85","China","All","All countries  All --- All  ",2022,"Import",5,553182365.135
"H4","CHN","85","China","All","All countries  All --- All  ",2023,"Export",6,898215458.532
"H4","CHN","85","China","All","All countries  All --- All  ",2023,"Import",5,470127897.107
"H4","CHN","85","China","All","All countries  All --- All  ",2024,"Export",6,929223831.27
"H4","CHN","85","China","All","All countries  All --- All  ",2024,"Import",5,497411278.062
"H4","CHN","85","China","WLD"," World",2014,"Export",6,570924485.664
"H4","CHN","85","China","WLD"," World",2014,"Import",5,332991623.145
"H4","CHN","85","China","WLD"," World",2015,"Export",6,594325410.786
"H4","CHN","85","China","WLD"," World",2015,"Import",5,333147740.386
"H4","CHN","85","China","WLD"," World",2016,"Export",6,553168922.135
"H4","CHN","85","China","WLD"," World",2016,"Import",5,325179753.145
"H4","CHN","85","China","WLD"," World",2017,"Export",6,598605363.888
"H4","CHN","85","China","WLD"," World",2017,"Import",5,368962249.845
"H4","CHN","85","China","WLD"," World",2018,"Export",6,664344899.336
"H4","CHN","85","China","WLD"," World",2018,"Import",5,421929894.778
"H4","CHN","85","China","WLD"," World",2019,"Export",6,670781768.414
"H4","CHN","85","China","WLD"," World",2019,"Import",5,407346809.262
"H4","CHN","85","China","WLD"," World",2020,"Export",6,710434600.292
"H4","CHN","85","China","WLD"," World",2020,"Import",5,459799223.143
"H4","CHN","85","China","WLD"," World",2021,"Export",6,890779160.498
"H4","CHN","85","China","WLD"," World",2021,"Import",5,553213885.039
"H4","CHN","85","China","WLD"," World",2022,"Export",6,956588538.593
"H4","CHN","85","China","WLD"," World",2022,"Import",5,553182365.135
"H4","CHN","85","China","WLD"," World",2023,"Export",6,898215458.532
"H4","CHN","85","China","WLD"," World",2023,"Import",5,470127897.107
"H4","CHN","85","China","WLD"," World",2024,"Export",6,929223831.27
"H4","CHN","85","China","WLD"," World",2024,"Import",5,497411278.062
"H4","CHN","86","China","All","All countries  All --- All  ",2014,"Export",6,12737456.053
"H4","CHN","86","China","All","All countries  All --- All  ",2014,"Import",5,1640708.807
"H4","CHN","86","China","All","All countries  All --- All  ",2015,"Export",6,12330654.087
"H4","CHN","86","China","All","All countries  All --- All  ",2015,"Import",5,1342087.509
"H4","CHN","86","China","All","All countries  All --- All  ",2016,"Export",6,6857455.764
"H4","CHN","86","China","All","All countries  All --- All  ",2016,"Import",5,1041958.559
"H4","CHN","86","China","All","All countries  All --- All  ",2017,"Export",6,10945586.298
"H4","CHN","86","China","All","All countries  All --- All  ",2017,"Import",5,757988.577
"H4","CHN","86","China","All","All countries  All --- All  ",2018,"Export",6,13272505.055
"H4","CHN","86","China","All","All countries  All --- All  ",2018,"Import",5,788299.616
